date,index,state_id,match,novelty,distance_tail_score,distance_tail_support,distance_tail_scope,outside_learned_range,transition_surprise,close,token
2026-03-19T04:00:00+00:00,664,F.002,0.2984,0.2737,0.037736,52,state_conditional,True,0.0,656.3121337890625,Keseve
2026-03-20T04:00:00+00:00,665,F.002,0.273,0.3902,0.018868,52,state_conditional,True,0.0,646.9034423828125,Keseve
2026-03-23T04:00:00+00:00,666,F.001,0.2558,0.4751,0.363636,65,state_conditional,False,-0.0,653.6959228515625,Sisude
2026-03-24T04:00:00+00:00,667,F.002,0.2674,0.4173,0.018868,52,state_conditional,True,-0.0,651.5015869140625,Keseve
2026-03-25T04:00:00+00:00,668,F.001,0.2644,0.4322,0.393939,65,state_conditional,False,-0.0,655.1322021484375,Sisude
2026-03-26T04:00:00+00:00,669,F.001,0.2443,0.5353,0.318182,65,state_conditional,False,0.0,643.432373046875,Sisude
2026-03-27T04:00:00+00:00,670,F.001,0.2789,0.3621,0.409091,65,state_conditional,False,0.0,632.4606323242188,Sisude
2026-03-30T04:00:00+00:00,671,F.001,0.265,0.429,0.393939,65,state_conditional,False,0.0,630.3460693359375,Sisude
2026-03-31T04:00:00+00:00,672,F.001,0.2941,0.2927,0.439394,65,state_conditional,False,0.0,648.6688842773438,Sisude
2026-04-01T04:00:00+00:00,673,F.001,0.3112,0.2189,0.530303,65,state_conditional,False,0.0,653.5562744140625,Sisude
2026-04-02T04:00:00+00:00,674,F.001,0.3254,0.1607,0.560606,65,state_conditional,False,0.0,654.144775390625,Sisude
2026-04-06T04:00:00+00:00,675,F.001,0.3483,0.0715,0.651515,65,state_conditional,False,0.0,657.23681640625,Sisude
2026-04-07T04:00:00+00:00,676,F.001,0.3451,0.0835,0.636364,65,state_conditional,False,0.0,657.5260009765625,Sisude
2026-04-08T04:00:00+00:00,677,F.001,0.3243,0.165,0.560606,65,state_conditional,False,0.0,674.27294921875,Sisude
2026-04-09T04:00:00+00:00,678,F.001,0.366,0.0069,0.742424,65,state_conditional,False,0.0,678.162841796875,Sisude
2026-04-10T04:00:00+00:00,679,F.001,0.3881,0.0,0.863636,65,state_conditional,False,0.0,677.7140502929688,Sisude
2026-04-13T04:00:00+00:00,680,F.001,0.4048,0.0,0.878788,65,state_conditional,False,0.0,684.3369750976562,Sisude
2026-04-14T04:00:00+00:00,681,F.001,0.4677,0.0,0.969697,65,state_conditional,False,0.0,692.675537109375,Sisude
2026-04-15T04:00:00+00:00,682,F.001,0.4649,0.0,0.969697,65,state_conditional,False,0.0,698.1414184570312,Sisude
2026-04-16T04:00:00+00:00,683,F.001,0.4425,0.0,0.954545,65,state_conditional,False,0.0,699.8569946289062,Sisude
2026-04-17T04:00:00+00:00,684,F.001,0.3833,0.0,0.833333,65,state_conditional,False,0.0,708.3152465820312,Sisude
2026-04-20T04:00:00+00:00,685,F.001,0.3324,0.1326,0.606061,65,state_conditional,False,0.0,706.8988037109375,Sisude
2026-04-21T04:00:00+00:00,686,F.001,0.3398,0.1037,0.621212,65,state_conditional,False,0.0,702.2708129882812,Sisude
2026-04-22T04:00:00+00:00,687,F.001,0.3681,0.0,0.757576,65,state_conditional,False,0.0,709.3825073242188,Sisude
2026-04-23T04:00:00+00:00,688,F.001,0.3404,0.1015,0.621212,65,state_conditional,False,0.0,706.6295776367188,Sisude
2026-04-24T04:00:00+00:00,689,F.001,0.377,0.0,0.772727,65,state_conditional,False,0.0,712.10546875,Sisude
2026-04-27T04:00:00+00:00,690,F.001,0.3872,0.0,0.848485,65,state_conditional,False,0.0,713.332275390625,Sisude
2026-04-28T04:00:00+00:00,691,F.002,0.3452,0.0831,0.150943,52,state_conditional,False,-0.0,709.8612060546875,Keseve
2026-04-29T04:00:00+00:00,692,F.002,0.4066,0.0,0.283019,52,state_conditional,False,0.0,709.7515258789062,Keseve
2026-04-30T04:00:00+00:00,693,F.002,0.3807,0.0,0.245283,52,state_conditional,False,0.0,716.8132934570312,Keseve
2026-05-01T04:00:00+00:00,694,F.002,0.3608,0.0256,0.188679,52,state_conditional,False,0.0,718.7982177734375,Keseve
2026-05-04T04:00:00+00:00,695,F.002,0.3042,0.2488,0.037736,52,state_conditional,True,0.0,716.1649780273438,Keseve
2026-05-05T04:00:00+00:00,696,F.002,0.3026,0.2557,0.037736,52,state_conditional,True,0.0,721.9102172851562,Keseve
2026-05-06T04:00:00+00:00,697,F.002,0.285,0.3337,0.037736,52,state_conditional,True,0.0,731.9443359375,Keseve
2026-05-07T04:00:00+00:00,698,F.002,0.2966,0.2819,0.037736,52,state_conditional,True,0.0,729.7001342773438,Keseve
2026-05-08T04:00:00+00:00,699,F.002,0.3043,0.2483,0.037736,52,state_conditional,True,0.0,735.724609375,Keseve
2026-05-11T04:00:00+00:00,700,F.002,0.3047,0.2466,0.037736,52,state_conditional,True,0.0,737.4002685546875,Keseve
2026-05-12T04:00:00+00:00,701,F.002,0.2816,0.3497,0.037736,52,state_conditional,True,0.0,736.2831420898438,Keseve
2026-05-13T04:00:00+00:00,702,F.002,0.3023,0.2569,0.037736,52,state_conditional,True,0.0,740.4025268554688,Keseve
2026-05-14T04:00:00+00:00,703,F.002,0.3112,0.2189,0.037736,52,state_conditional,True,0.0,746.2474975585938,Keseve
2026-05-15T04:00:00+00:00,704,F.002,0.2465,0.5236,0.018868,52,state_conditional,True,0.0,737.2706298828125,Keseve
2026-05-18T04:00:00+00:00,705,F.002,0.309,0.2281,0.037736,52,state_conditional,True,0.0,736.751953125,Keseve
2026-05-19T04:00:00+00:00,706,F.002,0.3234,0.1685,0.09434,52,state_conditional,False,0.0,731.8446044921875,Keseve
2026-05-20T04:00:00+00:00,707,F.002,0.3259,0.1587,0.113208,52,state_conditional,False,0.0,739.3452758789062,Keseve
2026-05-21T04:00:00+00:00,708,F.002,0.339,0.1068,0.132075,52,state_conditional,False,0.0,740.8114624023438,Keseve
2026-05-22T04:00:00+00:00,709,F.002,0.3491,0.0686,0.150943,52,state_conditional,False,0.0,743.7239990234375,Keseve
2026-05-26T04:00:00+00:00,710,F.002,0.3323,0.133,0.113208,52,state_conditional,False,0.0,748.6613159179688,Keseve
2026-05-27T04:00:00+00:00,711,F.002,0.349,0.0688,0.150943,52,state_conditional,False,0.0,748.5316162109375,Keseve
2026-05-28T04:00:00+00:00,712,F.002,0.3453,0.0828,0.150943,52,state_conditional,False,0.0,752.6609497070312,Keseve
2026-05-29T04:00:00+00:00,713,F.002,0.3435,0.0895,0.132075,52,state_conditional,False,0.0,754.5361328125,Keseve
2026-06-01T04:00:00+00:00,714,F.002,0.3401,0.1027,0.132075,52,state_conditional,False,0.0,756.5908203125,Keseve
2026-06-02T04:00:00+00:00,715,F.002,0.3302,0.1415,0.113208,52,state_conditional,False,0.0,757.6182250976562,Keseve
2026-06-03T04:00:00+00:00,716,F.002,0.287,0.3247,0.037736,52,state_conditional,True,0.0,752.3018798828125,Keseve
2026-06-04T04:00:00+00:00,717,F.002,0.3187,0.1878,0.056604,52,state_conditional,False,0.0,755.1445922851562,Keseve
2026-06-05T04:00:00+00:00,718,F.002,0.3622,0.0205,0.188679,52,state_conditional,False,0.0,735.65478515625,Keseve
2026-06-08T04:00:00+00:00,719,F.002,0.3819,0.0,0.245283,52,state_conditional,False,0.0,737.3204345703125,Keseve
2026-06-09T04:00:00+00:00,720,F.002,0.4288,0.0,0.339623,52,state_conditional,False,0.0,735.1560668945312,Keseve
2026-06-10T04:00:00+00:00,721,F.002,0.4116,0.0,0.283019,52,state_conditional,False,0.0,723.56591796875,Keseve
2026-06-11T04:00:00+00:00,722,F.002,0.3984,0.0,0.264151,52,state_conditional,False,0.0,735.8642578125,Keseve
2026-06-12T04:00:00+00:00,723,F.002,0.4218,0.0,0.301887,52,state_conditional,False,0.0,739.843994140625,Keseve
2026-06-15T04:00:00+00:00,724,F.001,0.389,0.0,0.863636,65,state_conditional,False,-0.0,752.890380859375,Sisude
2026-06-16T04:00:00+00:00,725,F.001,0.3875,0.0,0.848485,65,state_conditional,False,0.0,748.4019775390625,Sisude
2026-06-17T04:00:00+00:00,726,F.001,0.3802,0.0,0.80303,65,state_conditional,False,0.0,739.0560302734375,Sisude
2026-06-18T04:00:00+00:00,727,F.001,0.4345,0.0,0.939394,65,state_conditional,False,0.0,746.739990234375,Sisude
2026-06-22T04:00:00+00:00,728,F.001,0.4439,0.0,0.954545,65,state_conditional,False,0.0,744.3900146484375,Sisude
2026-06-23T04:00:00+00:00,729,F.001,0.3637,0.0148,0.727273,65,state_conditional,False,0.0,733.5800170898438,Sisude
2026-06-24T04:00:00+00:00,730,F.001,0.4121,0.0,0.909091,65,state_conditional,False,0.0,733.239990234375,Sisude
2026-06-25T04:00:00+00:00,731,F.001,0.4366,0.0,0.939394,65,state_conditional,False,0.0,734.2999877929688,Sisude
2026-06-26T04:00:00+00:00,732,F.001,0.4349,0.0,0.939394,65,state_conditional,False,0.0,728.989990234375,Sisude
2026-06-29T04:00:00+00:00,733,F.001,0.4204,0.0,0.924242,65,state_conditional,False,0.0,741.0,Sisude
2026-06-30T04:00:00+00:00,734,F.001,0.3948,0.0,0.863636,65,state_conditional,False,0.0,746.77001953125,Sisude
2026-07-01T04:00:00+00:00,735,F.001,0.3715,0.0,0.757576,65,state_conditional,False,0.0,745.760009765625,Sisude
2026-07-02T04:00:00+00:00,736,F.001,0.3696,0.0,0.757576,65,state_conditional,False,0.0,744.780029296875,Sisude
2026-07-06T04:00:00+00:00,737,F.001,0.3466,0.0779,0.651515,65,state_conditional,False,0.0,751.280029296875,Sisude
2026-07-07T04:00:00+00:00,738,F.001,0.3589,0.0324,0.727273,65,state_conditional,False,0.0,747.7100219726562,Sisude
2026-07-08T04:00:00+00:00,739,F.001,0.3577,0.0368,0.727273,65,state_conditional,False,0.0,745.4000244140625,Sisude
2026-07-09T04:00:00+00:00,740,F.001,0.3589,0.0325,0.727273,65,state_conditional,False,0.0,751.7100219726562,Sisude
2026-07-10T04:00:00+00:00,741,F.002,0.3796,0.0,0.245283,52,state_conditional,False,-0.0,754.9500122070312,Keseve
2026-07-13T04:00:00+00:00,742,F.002,0.407,0.0,0.283019,52,state_conditional,False,0.0,749.1699829101562,Keseve
2026-07-14T04:00:00+00:00,743,F.002,0.4352,0.0,0.415094,52,state_conditional,False,0.0,751.8300170898438,Keseve
2026-07-15T04:00:00+00:00,744,F.002,0.443,0.0,0.45283,52,state_conditional,False,0.0,754.8099975585938,Keseve
2026-07-16T04:00:00+00:00,745,F.002,0.4477,0.0,0.471698,52,state_conditional,False,0.0,750.719970703125,Keseve
2026-07-17T04:00:00+00:00,746,F.002,0.4713,0.0,0.679245,52,state_conditional,False,0.0,743.2899780273438,Keseve
2026-07-20T04:00:00+00:00,747,F.002,0.4834,0.0,0.716981,52,state_conditional,False,0.0,742.0900268554688,Keseve
2026-07-21T04:00:00+00:00,748,F.002,0.4492,0.0,0.509434,52,state_conditional,False,0.0,748.280029296875,Keseve
