trial_id,family_id,dataset_id,symbol,timeframe,model_id,comparator_model,outcome,horizon_bars,metric,paired_observations,estimate,bootstrap_lower,bootstrap_upper,unadjusted_two_sided_p,bootstrap_replications,mean_block_origins,decision_eligible,interpretation,benjamini_hochberg_q,holm_adjusted_p,planned_family_hypotheses,finite_family_tests
spy_1d|market_field_dictionary|pressure_aligned_maximum_adverse_excursion|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,market_field_dictionary,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,20,mean_absolute_error_difference,61,-0.001472048261,-0.00517739311,0.002680913618,0.436,499,5,False,retrospective_development_diagnostic,0.8105274151,1,712,712
spy_1d|market_field_minus_field_transform|forward_realized_variation|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,market_field_minus_field_transform,technical_24_ridge,forward_realized_variation,1,mean_absolute_error_difference,62,7.348672113e-06,-0.0005395020063,0.0005003921716,0.97,499,5,False,retrospective_development_diagnostic,0.9925462304,1,712,712
spy_1d|market_field_minus_field_transform|forward_realized_variation|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,market_field_minus_field_transform,technical_24_ridge,forward_realized_variation,5,mean_absolute_error_difference,61,-0.001670427169,-0.002697351786,-0.0006016252658,0.006,499,5,False,retrospective_development_diagnostic,0.08215384615,1,712,712
spy_1d|market_field_minus_field_transform|forward_realized_variation|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,market_field_minus_field_transform,technical_24_ridge,forward_realized_variation,20,mean_absolute_error_difference,61,0.001687063366,-0.0003415484868,0.003534581109,0.092,499,5,False,retrospective_development_diagnostic,0.3899047619,1,712,712
spy_1d|market_field_minus_field_transform|forward_return|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,market_field_minus_field_transform,technical_24_ridge,forward_return,1,mean_absolute_error_difference,62,1.507231552e-05,-0.0005442265321,0.0005328567325,0.952,499,5,False,retrospective_development_diagnostic,0.9925462304,1,712,712
spy_1d|market_field_minus_field_transform|forward_return|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,market_field_minus_field_transform,technical_24_ridge,forward_return,5,mean_absolute_error_difference,61,0.001339370444,0.0002217614814,0.002520890295,0.03,499,5,False,retrospective_development_diagnostic,0.2272340426,1,712,712
spy_1d|market_field_minus_field_transform|forward_return|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,market_field_minus_field_transform,technical_24_ridge,forward_return,20,mean_absolute_error_difference,61,0.00703798779,0.00030120991,0.01362898822,0.04,499,5,False,retrospective_development_diagnostic,0.2646371681,1,712,712
spy_1d|market_field_minus_field_transform|pressure_aligned_maximum_adverse_excursion|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,market_field_minus_field_transform,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,1,mean_absolute_error_difference,62,-0.0002189187623,-0.0005716776253,0.0001167935727,0.2,499,5,False,retrospective_development_diagnostic,0.5696,1,712,712
spy_1d|market_field_minus_field_transform|pressure_aligned_maximum_adverse_excursion|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,market_field_minus_field_transform,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,5,mean_absolute_error_difference,61,-0.001089895683,-0.001902995202,-0.0003120433953,0.01,499,5,False,retrospective_development_diagnostic,0.11125,1,712,712
spy_1d|market_field_minus_field_transform|pressure_aligned_maximum_adverse_excursion|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,market_field_minus_field_transform,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,20,mean_absolute_error_difference,61,-0.0002147837246,-0.003354052716,0.002847042074,0.916,499,5,False,retrospective_development_diagnostic,0.9925462304,1,712,712
spy_1d|market_field_minus_ohlcv_carrier|forward_realized_variation|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,market_field_minus_ohlcv_carrier,technical_24_ridge,forward_realized_variation,1,mean_absolute_error_difference,62,0.0002951540028,-0.0004136855201,0.0009035726955,0.36,499,5,False,retrospective_development_diagnostic,0.7472886297,1,712,712
spy_1d|market_field_minus_ohlcv_carrier|forward_realized_variation|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,market_field_minus_ohlcv_carrier,technical_24_ridge,forward_realized_variation,5,mean_absolute_error_difference,61,-0.001600166508,-0.003105481223,-0.0002733523277,0.036,499,5,False,retrospective_development_diagnostic,0.2488543689,1,712,712
spy_1d|market_field_minus_ohlcv_carrier|forward_realized_variation|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,market_field_minus_ohlcv_carrier,technical_24_ridge,forward_realized_variation,20,mean_absolute_error_difference,61,-0.00296166742,-0.00497599291,-0.0007960964592,0.014,499,5,False,retrospective_development_diagnostic,0.1365479452,1,712,712
spy_1d|market_field_minus_ohlcv_carrier|forward_return|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,market_field_minus_ohlcv_carrier,technical_24_ridge,forward_return,1,mean_absolute_error_difference,62,-7.097408833e-05,-0.000493712069,0.0003440201688,0.704,499,5,False,retrospective_development_diagnostic,0.9266470588,1,712,712
spy_1d|market_field_minus_ohlcv_carrier|forward_return|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,market_field_minus_ohlcv_carrier,technical_24_ridge,forward_return,5,mean_absolute_error_difference,61,-0.001250257669,-0.002366073901,-0.0002145898879,0.022,499,5,False,retrospective_development_diagnostic,0.193382716,1,712,712
spy_1d|market_field_minus_ohlcv_carrier|forward_return|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,market_field_minus_ohlcv_carrier,technical_24_ridge,forward_return,20,mean_absolute_error_difference,61,-0.0008247934876,-0.004654765157,0.003076842937,0.69,499,5,False,retrospective_development_diagnostic,0.9217260788,1,712,712
spy_1d|market_field_minus_ohlcv_carrier|pressure_aligned_maximum_adverse_excursion|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,market_field_minus_ohlcv_carrier,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,1,mean_absolute_error_difference,62,-0.0004811134535,-0.0009692294225,3.851403581e-05,0.064,499,5,False,retrospective_development_diagnostic,0.3196734694,1,712,712
spy_1d|market_field_minus_ohlcv_carrier|pressure_aligned_maximum_adverse_excursion|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,market_field_minus_ohlcv_carrier,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,5,mean_absolute_error_difference,61,-0.001400612125,-0.002949122531,-8.919278194e-05,0.062,499,5,False,retrospective_development_diagnostic,0.3196734694,1,712,712
spy_1d|market_field_minus_ohlcv_carrier|pressure_aligned_maximum_adverse_excursion|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,market_field_minus_ohlcv_carrier,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,20,mean_absolute_error_difference,61,-0.00276747262,-0.004811629391,-0.0004128486806,0.02,499,5,False,retrospective_development_diagnostic,0.1825641026,1,712,712
spy_1d|market_field_minus_pressure_state|forward_realized_variation|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,market_field_minus_pressure_state,technical_24_ridge,forward_realized_variation,1,mean_absolute_error_difference,62,0.0003003598817,-0.0004002372809,0.0009856249611,0.412,499,5,False,retrospective_development_diagnostic,0.7906846361,1,712,712
spy_1d|market_field_minus_pressure_state|forward_realized_variation|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,market_field_minus_pressure_state,technical_24_ridge,forward_realized_variation,5,mean_absolute_error_difference,61,-0.000286181583,-0.001671924707,0.0009519270018,0.7,499,5,False,retrospective_development_diagnostic,0.926394052,1,712,712
spy_1d|market_field_minus_pressure_state|forward_realized_variation|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,market_field_minus_pressure_state,technical_24_ridge,forward_realized_variation,20,mean_absolute_error_difference,61,0.002128285376,-0.0009466353302,0.005103582214,0.2,499,5,False,retrospective_development_diagnostic,0.5696,1,712,712
spy_1d|market_field_minus_pressure_state|forward_return|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,market_field_minus_pressure_state,technical_24_ridge,forward_return,1,mean_absolute_error_difference,62,-8.535365581e-05,-0.0003447647871,0.0001606625511,0.516,499,5,False,retrospective_development_diagnostic,0.8517990868,1,712,712
spy_1d|market_field_minus_pressure_state|forward_return|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,market_field_minus_pressure_state,technical_24_ridge,forward_return,5,mean_absolute_error_difference,61,0.001118401286,-0.0003812290692,0.003038548812,0.168,499,5,False,retrospective_development_diagnostic,0.5439313305,1,712,712
spy_1d|market_field_minus_pressure_state|forward_return|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,market_field_minus_pressure_state,technical_24_ridge,forward_return,20,mean_absolute_error_difference,61,0.005323596169,-0.0003957309469,0.01009834664,0.05,499,5,False,retrospective_development_diagnostic,0.2938412698,1,712,712
spy_1d|market_field_minus_pressure_state|pressure_aligned_maximum_adverse_excursion|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,market_field_minus_pressure_state,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,1,mean_absolute_error_difference,62,0.0001355566768,-0.000429352056,0.0007938603453,0.686,499,5,False,retrospective_development_diagnostic,0.9217260788,1,712,712
spy_1d|market_field_minus_pressure_state|pressure_aligned_maximum_adverse_excursion|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,market_field_minus_pressure_state,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,5,mean_absolute_error_difference,61,1.713457686e-05,-0.001294327542,0.001408711281,0.98,499,5,False,retrospective_development_diagnostic,0.9925462304,1,712,712
spy_1d|market_field_minus_pressure_state|pressure_aligned_maximum_adverse_excursion|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,market_field_minus_pressure_state,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,20,mean_absolute_error_difference,61,0.000382037741,-0.00228145854,0.003222238723,0.82,499,5,False,retrospective_development_diagnostic,0.9626052632,1,712,712
spy_1d|market_field_raw_ridge|forward_realized_variation|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,market_field_raw_ridge,technical_24_ridge,forward_realized_variation,1,mean_absolute_error_difference,62,-0.0001372646505,-0.0006999377763,0.0004506918807,0.66,499,5,False,retrospective_development_diagnostic,0.9142412451,1,712,712
spy_1d|market_field_raw_ridge|forward_realized_variation|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,market_field_raw_ridge,technical_24_ridge,forward_realized_variation,5,mean_absolute_error_difference,61,-0.001499302106,-0.002874188243,0.0001839216601,0.052,499,5,False,retrospective_development_diagnostic,0.2938412698,1,712,712
spy_1d|market_field_raw_ridge|forward_realized_variation|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,market_field_raw_ridge,technical_24_ridge,forward_realized_variation,20,mean_absolute_error_difference,61,0.0030036481,1.733446057e-06,0.006206926891,0.064,499,5,False,retrospective_development_diagnostic,0.3196734694,1,712,712
spy_1d|market_field_raw_ridge|forward_return|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,market_field_raw_ridge,technical_24_ridge,forward_return,1,mean_absolute_error_difference,62,0.0001054948649,-0.0004341566375,0.0006400146961,0.726,499,5,False,retrospective_development_diagnostic,0.9314695341,1,712,712
spy_1d|market_field_raw_ridge|forward_return|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,market_field_raw_ridge,technical_24_ridge,forward_return,20,mean_absolute_error_difference,61,0.009582716191,0.003022695485,0.01623066505,0.006,499,5,False,retrospective_development_diagnostic,0.08215384615,1,712,712
spy_1d|market_field_raw_ridge|pressure_aligned_maximum_adverse_excursion|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,market_field_raw_ridge,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,1,mean_absolute_error_difference,62,-0.0003905646815,-0.000906088961,0.0001678472126,0.178,499,5,False,retrospective_development_diagnostic,0.5439313305,1,712,712
spy_1d|market_field_raw_ridge|pressure_aligned_maximum_adverse_excursion|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,market_field_raw_ridge,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,5,mean_absolute_error_difference,61,-0.001447969676,-0.003133146412,-0.0001176800136,0.052,499,5,False,retrospective_development_diagnostic,0.2938412698,1,712,712
spy_1d|market_field_raw_ridge|pressure_aligned_maximum_adverse_excursion|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,market_field_raw_ridge,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,20,mean_absolute_error_difference,61,0.0009010139774,-0.002312322116,0.004226304074,0.612,499,5,False,retrospective_development_diagnostic,0.89,1,712,712
spy_1d|naive_fit_mean|forward_realized_variation|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,naive_fit_mean,technical_24_ridge,forward_realized_variation,1,mean_absolute_error_difference,62,0.0001433163141,-0.0005298122236,0.0008219863269,0.692,499,5,False,retrospective_development_diagnostic,0.9226666667,1,712,712
spy_1d|naive_fit_mean|forward_realized_variation|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,naive_fit_mean,technical_24_ridge,forward_realized_variation,5,mean_absolute_error_difference,61,-0.001129346829,-0.003040975723,0.0009919595827,0.296,499,5,False,retrospective_development_diagnostic,0.7048561873,1,712,712
spy_1d|naive_fit_mean|forward_realized_variation|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,naive_fit_mean,technical_24_ridge,forward_realized_variation,20,mean_absolute_error_difference,61,-0.001732950304,-0.005409466877,0.002569023044,0.43,499,5,False,retrospective_development_diagnostic,0.8099470899,1,712,712
spy_1d|naive_fit_mean|forward_return|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,naive_fit_mean,technical_24_ridge,forward_return,1,mean_absolute_error_difference,62,-8.693863949e-05,-0.0003384774831,0.0001567282543,0.508,499,5,False,retrospective_development_diagnostic,0.8517990868,1,712,712
spy_1d|naive_fit_mean|forward_return|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,naive_fit_mean,technical_24_ridge,forward_return,5,mean_absolute_error_difference,61,-0.0007889935161,-0.001733814283,0.0001974662644,0.134,499,5,False,retrospective_development_diagnostic,0.4699901478,1,712,712
spy_1d|naive_fit_mean|forward_return|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,naive_fit_mean,technical_24_ridge,forward_return,20,mean_absolute_error_difference,61,-0.002369054049,-0.007476798818,0.004016093673,0.448,499,5,False,retrospective_development_diagnostic,0.8137142857,1,712,712
spy_1d|naive_fit_mean|pressure_aligned_maximum_adverse_excursion|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,naive_fit_mean,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,1,mean_absolute_error_difference,62,0.0004411579256,-0.0001881865144,0.001092615643,0.2,499,5,False,retrospective_development_diagnostic,0.5696,1,712,712
spy_1d|naive_fit_mean|pressure_aligned_maximum_adverse_excursion|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,naive_fit_mean,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,5,mean_absolute_error_difference,61,0.0006158524648,-0.0007292525368,0.001874063222,0.37,499,5,False,retrospective_development_diagnostic,0.7503229462,1,712,712
spy_1d|naive_fit_mean|pressure_aligned_maximum_adverse_excursion|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,naive_fit_mean,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,20,mean_absolute_error_difference,61,-0.0005474934741,-0.003857066373,0.002889765198,0.738,499,5,False,retrospective_development_diagnostic,0.9359151943,1,712,712
spy_1d|naive_zero|forward_realized_variation|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,naive_zero,technical_24_ridge,forward_realized_variation,1,mean_absolute_error_difference,62,0.002272799785,-9.203630971e-05,0.003925066467,0.038,499,5,False,retrospective_development_diagnostic,0.2601538462,1,712,712
spy_1d|naive_zero|forward_realized_variation|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,naive_zero,technical_24_ridge,forward_realized_variation,5,mean_absolute_error_difference,61,0.00861755226,0.004426005574,0.01361704166,0.002,499,5,False,retrospective_development_diagnostic,0.04068571429,1,712,712
spy_1d|naive_zero|forward_realized_variation|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,naive_zero,technical_24_ridge,forward_realized_variation,20,mean_absolute_error_difference,61,0.0260903397,0.01717305945,0.03668452935,0.002,499,5,False,retrospective_development_diagnostic,0.04068571429,1,712,712
spy_1d|naive_zero|forward_return|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,naive_zero,technical_24_ridge,forward_return,1,mean_absolute_error_difference,62,-7.765461644e-05,-0.0003153250445,0.0001394499513,0.514,499,5,False,retrospective_development_diagnostic,0.8517990868,1,712,712
spy_1d|naive_zero|forward_return|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,naive_zero,technical_24_ridge,forward_return,5,mean_absolute_error_difference,61,-0.0003850931107,-0.001453052721,0.0008057191655,0.562,499,5,False,retrospective_development_diagnostic,0.8671794872,1,712,712
spy_1d|naive_zero|forward_return|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,naive_zero,technical_24_ridge,forward_return,20,mean_absolute_error_difference,61,-2.58081054e-05,-0.005879237242,0.006103786802,0.99,499,5,False,retrospective_development_diagnostic,0.9984135977,1,712,712
spy_1d|naive_zero|pressure_aligned_maximum_adverse_excursion|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,naive_zero,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,1,mean_absolute_error_difference,62,0.001533562106,-0.000430736703,0.003533606099,0.132,499,5,False,retrospective_development_diagnostic,0.4675820896,1,712,712
spy_1d|naive_zero|pressure_aligned_maximum_adverse_excursion|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,naive_zero,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,5,mean_absolute_error_difference,61,0.004664510977,0.0002119153382,0.009974125916,0.08,499,5,False,retrospective_development_diagnostic,0.3651282051,1,712,712
spy_1d|naive_zero|pressure_aligned_maximum_adverse_excursion|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,spy_1d,SPY,1D,naive_zero,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,20,mean_absolute_error_difference,61,0.009273449766,0.0003464214381,0.01877581496,0.056,499,5,False,retrospective_development_diagnostic,0.3043664122,1,712,712
tlt_1d|causal_change_point_ridge|forward_realized_variation|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,causal_change_point_ridge,technical_24_ridge,forward_realized_variation,1,mean_absolute_error_difference,62,0.000210224582,-0.0001867274988,0.0005397770115,0.274,499,5,False,retrospective_development_diagnostic,0.6821258741,1,712,712
tlt_1d|causal_change_point_ridge|forward_realized_variation|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,causal_change_point_ridge,technical_24_ridge,forward_realized_variation,5,mean_absolute_error_difference,61,-7.99547853e-05,-0.0007648210363,0.0006527472111,0.816,499,5,False,retrospective_development_diagnostic,0.9619072848,1,712,712
tlt_1d|causal_change_point_ridge|forward_realized_variation|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,causal_change_point_ridge,technical_24_ridge,forward_realized_variation,20,mean_absolute_error_difference,61,-0.0001366960662,-0.001338635695,0.001015174657,0.822,499,5,False,retrospective_development_diagnostic,0.9626052632,1,712,712
tlt_1d|causal_change_point_ridge|forward_return|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,causal_change_point_ridge,technical_24_ridge,forward_return,1,mean_absolute_error_difference,62,1.617755772e-05,-0.000122878759,0.0001527513473,0.826,499,5,False,retrospective_development_diagnostic,0.9641180328,1,712,712
tlt_1d|causal_change_point_ridge|forward_return|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,causal_change_point_ridge,technical_24_ridge,forward_return,5,mean_absolute_error_difference,61,-0.0004443377883,-0.0009411610819,4.236666658e-05,0.09,499,5,False,retrospective_development_diagnostic,0.3837125749,1,712,712
tlt_1d|causal_change_point_ridge|forward_return|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,causal_change_point_ridge,technical_24_ridge,forward_return,20,mean_absolute_error_difference,61,-0.001342421461,-0.003567738565,0.0009966577881,0.25,499,5,False,retrospective_development_diagnostic,0.6568265683,1,712,712
tlt_1d|causal_change_point_ridge|pressure_aligned_maximum_adverse_excursion|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,causal_change_point_ridge,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,1,mean_absolute_error_difference,62,4.314188072e-05,-7.5509896e-05,0.0001472469367,0.444,499,5,False,retrospective_development_diagnostic,0.8137142857,1,712,712
tlt_1d|causal_change_point_ridge|pressure_aligned_maximum_adverse_excursion|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,causal_change_point_ridge,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,5,mean_absolute_error_difference,61,-3.246133359e-05,-0.0004971230168,0.0004535545558,0.866,499,5,False,retrospective_development_diagnostic,0.9785781991,1,712,712
tlt_1d|causal_change_point_ridge|pressure_aligned_maximum_adverse_excursion|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,causal_change_point_ridge,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,20,mean_absolute_error_difference,61,-8.575156344e-05,-0.00112104506,0.000984651584,0.906,499,5,False,retrospective_development_diagnostic,0.9925462304,1,712,712
tlt_1d|ema_12_24_ridge|forward_realized_variation|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,ema_12_24_ridge,technical_24_ridge,forward_realized_variation,1,mean_absolute_error_difference,62,0.0001146044183,-0.0001469597338,0.0004094729837,0.398,499,5,False,retrospective_development_diagnostic,0.7763726027,1,712,712
tlt_1d|ema_12_24_ridge|forward_realized_variation|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,ema_12_24_ridge,technical_24_ridge,forward_realized_variation,5,mean_absolute_error_difference,61,0.0005125179984,-0.0001849612684,0.001291465031,0.178,499,5,False,retrospective_development_diagnostic,0.5439313305,1,712,712
tlt_1d|ema_12_24_ridge|forward_realized_variation|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,ema_12_24_ridge,technical_24_ridge,forward_realized_variation,20,mean_absolute_error_difference,61,0.00115414257,-0.000179808476,0.002508622864,0.096,499,5,False,retrospective_development_diagnostic,0.4044497041,1,712,712
tlt_1d|ema_12_24_ridge|forward_return|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,ema_12_24_ridge,technical_24_ridge,forward_return,1,mean_absolute_error_difference,62,9.590186014e-07,-5.997793957e-05,5.919083179e-05,0.97,499,5,False,retrospective_development_diagnostic,0.9925462304,1,712,712
tlt_1d|ema_12_24_ridge|forward_return|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,ema_12_24_ridge,technical_24_ridge,forward_return,5,mean_absolute_error_difference,61,-4.130459986e-05,-0.0003116416524,0.0002169595208,0.774,499,5,False,retrospective_development_diagnostic,0.9468865979,1,712,712
tlt_1d|ema_12_24_ridge|forward_return|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,ema_12_24_ridge,technical_24_ridge,forward_return,20,mean_absolute_error_difference,61,-0.000205195813,-0.0009456718882,0.0005580449301,0.6,499,5,False,retrospective_development_diagnostic,0.8881496881,1,712,712
tlt_1d|ema_12_24_ridge|pressure_aligned_maximum_adverse_excursion|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,ema_12_24_ridge,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,1,mean_absolute_error_difference,62,9.814186477e-06,-0.0001302741682,0.0001548564766,0.898,499,5,False,retrospective_development_diagnostic,0.9925462304,1,712,712
tlt_1d|ema_12_24_ridge|pressure_aligned_maximum_adverse_excursion|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,ema_12_24_ridge,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,5,mean_absolute_error_difference,61,-7.919004838e-05,-0.0003368089667,0.0001873478559,0.56,499,5,False,retrospective_development_diagnostic,0.8671794872,1,712,712
tlt_1d|ema_12_24_ridge|pressure_aligned_maximum_adverse_excursion|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,ema_12_24_ridge,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,20,mean_absolute_error_difference,61,-5.261856627e-05,-0.0007240431631,0.0006799338157,0.87,499,5,False,retrospective_development_diagnostic,0.9785781991,1,712,712
tlt_1d|gaussian_hmm_2state|forward_realized_variation|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,gaussian_hmm_2state,technical_24_ridge,forward_realized_variation,1,mean_absolute_error_difference,62,-0.0001191796839,-0.0005248540779,0.000272548414,0.516,499,5,False,retrospective_development_diagnostic,0.8517990868,1,712,712
tlt_1d|gaussian_hmm_2state|forward_realized_variation|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,gaussian_hmm_2state,technical_24_ridge,forward_realized_variation,5,mean_absolute_error_difference,61,-0.001251571171,-0.002389412171,-0.0003429974683,0.028,499,5,False,retrospective_development_diagnostic,0.2143655914,1,712,712
tlt_1d|gaussian_hmm_2state|forward_realized_variation|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,gaussian_hmm_2state,technical_24_ridge,forward_realized_variation,20,mean_absolute_error_difference,61,-0.002624255027,-0.00525869462,-0.0004808722671,0.04,499,5,False,retrospective_development_diagnostic,0.2646371681,1,712,712
tlt_1d|gaussian_hmm_2state|forward_return|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,gaussian_hmm_2state,technical_24_ridge,forward_return,1,mean_absolute_error_difference,62,1.113543867e-05,-0.0001363427131,0.0001612630598,0.878,499,5,False,retrospective_development_diagnostic,0.9844661417,1,712,712
tlt_1d|gaussian_hmm_2state|forward_return|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,gaussian_hmm_2state,technical_24_ridge,forward_return,5,mean_absolute_error_difference,61,-0.0006370565346,-0.0012577632,-1.435770042e-05,0.05,499,5,False,retrospective_development_diagnostic,0.2938412698,1,712,712
